title,content
java开发工程师,熟悉JS
java开发工程师,熟练掌握Extjs
大数据工程师,精通主流数据库
大数据工程师,精通数据仓库理论架构
广州虚拟化系统工程师,熟悉VMware虚拟化技术
广州虚拟化系统工程师,熟悉主流私有云技术
Java开发工程师,熟悉MVC设计模式
Java开发工程师,熟练掌握使用主流开源框架
Java开发工程师,熟练掌握
Java开发工程师,熟悉MySQL
Java开发工程师,熟悉常用的数据库及SQL优化策略
Java开发工程师,熟悉前端开发技术
Java开发工程师,熟悉软件开发流程
Java开发工程师,熟悉软件技术文档的编写
BI工程师,熟悉Mysql
BI工程师,熟悉SQL语法
BI工程师,熟悉Java开发及BI工具
iOS开发工程师,熟练掌握使用
iOS开发工程师,了解常用的性能调优技巧
iOS开发工程师,熟悉常用的设计模式和算法
iOS开发工程师,熟悉软件开发流程
iOS开发工程师,熟练掌握IO
iOS开发工程师,熟练掌握IO
运维工程师,熟悉网络设备
运维工程师,熟悉Linux
运维工程师,熟悉shell
运维工程师,熟悉mysql主从及优化
运维工程师,熟悉mongodb
Java开发工程师,熟悉分布式高并发系统架构
Java开发工程师,熟悉oracle
工业软件应用工程师,了解行业内模拟仿真软件厂商及产品
工业软件应用工程师,了解两到三款国内外模拟仿真软件
工业软件应用工程师,熟悉PLM
工业软件应用工程师,了解智能制造信息化系统
Android开发工程师,熟练掌握的代码编写能力
Android开发工程师,熟悉Android开发环境
Android开发工程师,熟悉安卓各组件
Android开发工程师,熟悉Android
Android开发工程师,熟悉HTTP
Android开发工程师,熟悉Android网络通信
Android开发工程师,熟悉Android
Android开发工程师,精通HTML5
软件工程师,熟练掌握运用C开发单片机
软件工程师,熟悉KIEL5应用软件
上位机软件研发工程师,熟练掌握操作C#
上位机软件研发工程师,精通Winform
上位机软件研发工程师,了解面向对象编程
上位机软件研发工程师,熟悉多线程编程
上位机软件研发工程师,熟悉Windows客户端UI设计
结构耐久工程师,熟悉结构强度及疲劳理论
结构耐久工程师,熟悉有限元基本原理
结构耐久工程师,了解动力学基本理论
结构耐久工程师,熟练掌握使用
MES工程师,熟悉制造业
MES工程师,熟悉C#的开发和熟练运用SQL语句
MES工程师,熟练掌握Oracle
MES工程师,熟悉主流数控系统的数据采集及实施
MES工程师,熟悉制造业
Java开发工程师,精通socket
Java开发工程师,精通Java
Java开发工程师,熟练掌握使用相应的开发框架
Java开发工程师,熟练掌握使用redis
Java开发工程师,熟练掌握使用
Java开发工程师,熟练掌握使用Mysql数据库
IC版图设计工程师,熟练掌握使用C
IC版图设计工程师,熟练掌握使用Calibre
IC版图设计工程师,熟悉Latch-up
软件UI工程师,熟练掌握使用Photoshop
软件UI工程师,了解UI的设计规范
软件UI工程师,了解互联网设计的流行趋势
软件UI工程师,熟练掌握使用协同开发工具墨刀等工具
软件开发工程师,熟悉应用软件开发
软件开发工程师,精通webapi
软件开发工程师,精通winfom
软件工程师,精通C语言或C++等编程语言
软件工程师,熟悉STM32或其它单片机
数据仓库工程师,熟练掌握各类数据库表设计工具
算法工程师,熟练掌握使用matlab数学分析工具
算法工程师,熟练掌握使用c语言
软件开发工程师,熟悉在Linux开发和部署
软件开发工程师,熟悉PHP
软件开发工程师,熟悉html
软件开发工程师,熟悉wpf开发
算法工程师,熟练掌握使用matlab数学分析工具
算法工程师,熟练掌握使用c语言
软件开发工程师,熟悉在Linux开发和部署
软件开发工程师,熟悉PHP
软件开发工程师,熟悉html
软件开发工程师,熟悉wpf开发
全栈工程师,熟练掌握至少一种框架
全栈工程师,熟悉sails
全栈工程师,熟悉DirectX
全栈工程师,熟悉Shader编程
全栈工程师,熟练掌握使用MongoDB
全栈工程师,熟悉vue
全栈工程师,熟悉页面架构和布局
全栈工程师,了解微服务架构
UI设计师,熟悉移动端
UI设计师,熟练掌握使用
系统项目工程师,熟悉系统实施的全过程
系统项目工程师,熟悉数据库操作
系统项目工程师,熟悉ERP软件
系统项目工程师,熟悉Oracle
系统项目工程师,熟练掌握
会议室售前工程师,熟悉会议室系统集成相关知识
会议室售前工程师,熟悉会议显示系统相关知识
会议室售前工程师,熟悉电脑
会议室售前工程师,熟练掌握使用CAD
IT系统工程师,熟悉.Net编程
IT系统工程师,熟悉C#
全栈工程师,熟悉HTML5
全栈工程师,精通PHP
全栈工程师,熟悉Linux
全栈工程师,熟悉网络
Java开发工程师,精通Java
Java开发工程师,熟悉Dubbo
Java开发工程师,熟悉mysql
Java开发工程师,熟练掌握使用
软件工程师,熟练掌握JSDK
软件工程师,精通JAVA
软件工程师,熟悉多线程编程
软件工程师,熟练掌握AJAX
软件工程师,熟练掌握JAVASCRIPT脚本编写
软件工程师,了解XML
软件工程师,熟练掌握数据库的相关知识
软件工程师,熟悉SQLSERVER及ORACLE
软件工程师,了解UML
软件工程师,熟悉基本网络设置
软件工程师,熟悉RESIN
Tableau工程师,熟练掌握至少一种BI工具
Tableau工程师,了解BI开发流程
Tableau工程师,熟悉linux环境
Java开发工程师,熟悉JVM原理
Java开发工程师,熟悉分布式
Java开发工程师,熟练掌握Linux
Java开发工程师,熟悉Linux环境
Java开发工程师,熟悉开源框架
Java开发工程师,了解及选型能力
APS算法工程师,熟悉离散制造排程
包装设计师,了解并有一定经验
前端开发工程师,精通小程序开发技术
前端开发工程师,熟练掌握小程序支付
前端开发工程师,熟练掌握
前端开发工程师,熟练掌握使用
嵌入式软件工程师,精通C语言
嵌入式软件工程师,精通熟悉MODBUS协议4.无刷电机
软件实施工程师,熟悉网络
软件实施工程师,熟悉数据库SQL
Android开发工程师,精通Java编程
Android开发工程师,熟悉Android系统架构及相关技术
Android开发工程师,精通Android平台上的应用开发
Android开发工程师,熟练掌握应用网络API
Android开发工程师,熟悉现有Android设备
Android开发工程师,熟悉移动设备的开发特点
应用软件工程师,精通C++语言
应用软件工程师,熟练掌握应用
软件工程师,熟悉SSH
IOT物联网嵌入式工程师,熟悉STM32
IOT物联网嵌入式工程师,精通各种网络协议编程
IOT物联网嵌入式工程师,精通C编程语言
IOT物联网嵌入式工程师,熟悉嵌入式软件开发流程和工作经验
软件工程师,熟练掌握使用VC++
软件工程师,熟练掌握运动控制卡进行自动化设备开发
Java开发工程师,熟悉JNI
Java开发工程师,熟悉Android系统架构及相关技术
Java开发工程师,熟悉无线网络及多媒体应用开发
Java开发工程师,熟悉视频编解码体系和相关技术
电气工程师001,熟悉三菱FX系列和Q系列PLC编程
电气工程师001,熟练掌握运用C#
区块链研发工程师,熟练掌握加密算法
区块链研发工程师,熟练掌握Bitcoin
区块链研发工程师,熟练掌握至少一种主流区块链系统开发语言
区块链研发工程师,熟悉Linux操作系统
区块链研发工程师,熟练掌握Docker容器技术的原理
后端编程工程师,熟练掌握使用Java
后端编程工程师,熟练掌握使用
后端编程工程师,了解需求
后端编程工程师,熟悉敏捷开发
嵌入式软件工程师,熟悉嵌入式开发的相关知识
嵌入式软件工程师,熟练掌握使用C语言
嵌入式软件工程师,熟练掌握使用万用表
嵌入式软件工程师,熟练掌握c
嵌入式软件工程师,熟悉嵌入式软件的开发
C#开发工程师,熟悉C#编程语言
C#开发工程师,熟悉WPF技术
C#开发工程师,熟练掌握MVC及EF技术
C#开发工程师,熟悉串口通信
Java开发工程师,熟练掌握JAVA语言
Java开发工程师,熟练掌握SpringBoot
Java开发工程师,熟练掌握Javascript
Java开发工程师,熟练掌握html
Java开发工程师,熟练掌握SQL语法
开发工程师,精通PHP
开发工程师,了解相关开源开发框架
开发工程师,了解与应用
开发工程师,熟悉MySQL
开发工程师,熟悉NoSQL
开发工程师,熟悉HTML
软件工程师,熟悉运动控制
软件工程师,熟练掌握使用办公软
软件工程师,熟练掌握C#编程
Ansys射频应用工程师,熟悉有限元原理
视觉SLAM算法工程师,熟悉常见相关的vSLAM算法
视觉SLAM算法工程师,熟悉VS
视觉SLAM算法工程师,熟练掌握C
视觉SLAM算法工程师,熟悉Linux系统
视觉SLAM算法工程师,熟悉OpenCV
Java开发讲师,熟练掌握JAVA
Java开发讲师,熟练掌握使用Jquery
Java开发讲师,熟练掌握Ajax
Java开发讲师,熟练掌握HTML
Java开发讲师,熟练掌握Oracle
ERP工程师,了解数据库
ERP工程师,熟悉ERP数据库底层表结构
测试工程师,熟悉软件工程知识
测试工程师,熟悉软件测试方法和流程
测试工程师,熟悉java
小程序开发工程师,熟悉微信小程序
小程序开发工程师,精通HTML
小程序开发工程师,了解JQuery
小程序开发工程师,了解ES6
小程序开发工程师,熟悉一门后台语言
Java开发工程师,精通Java
Java开发工程师,熟悉微信小程序开发环境和应用开发流程
Java开发工程师,熟悉微信小程序和开发接口
Java开发工程师,熟悉Web
Java开发工程师,熟悉APP
Java软件开发工程师,精通SpringBoot开发项目
Java软件开发工程师,精通html
Java软件开发工程师,熟悉Vue等UI组件库
Java软件开发工程师,熟悉Vue开发
Java软件开发工程师,精通MySQL等主流数据库
Java软件开发工程师,熟练掌握使用Linux
Java软件开发工程师,熟悉Tomcat
Java软件开发工程师,熟悉Java多线程开发
Java软件开发工程师,熟悉大规模Web应用分布式部署方案
Java软件开发工程师,熟悉负载均衡
UI设计师,了解html基本标签
软件工程师,熟练掌握使用Windows
软件工程师,熟悉基本数据库的设计和开发
JAVA工程师,精通JAVA
.NET开发工程师,熟练掌握使用工具
.NET开发工程师,熟练掌握
.NET开发工程师,熟悉Javascript
.NET开发工程师,熟练掌握使用
小程序开发工程师1128,了解小程序开发的基础原理
C#开发工程师,熟练掌握J
C#开发工程师,熟练掌握EntityFramework
C#开发工程师,熟练掌握SQL
C#开发工程师,熟练掌握SQL
C#开发工程师,了解串口通讯
C#开发工程师,熟练掌握处理数据库复杂业务高并发解决方案
Java开发工程师,精通java
Java开发工程师,熟悉Hadoop
产品开发工程师,熟练掌握运用
产品开发工程师,熟练掌握运用Unity3D中内置插件
产品开发工程师,了解Unity3D渲染
产品开发工程师,精通C#
产品开发工程师,熟练掌握使用Unity3D
软件开发工程师,精通C++
软件开发工程师,熟悉QT
软件开发工程师,熟悉面向对象设计思想
软件开发工程师,熟悉设计模式
软件开发工程师,熟悉MySQL
软件开发工程师,熟悉Web前端开发
大数据开发工程师,熟练掌握操作Linux操作系统
大数据开发工程师,熟悉nginx
大数据开发工程师,精通各种网络通讯协议
软件工程师,熟悉计算机模块化管理系统
软件工程师,熟练掌握使用C#语言
软件工程师,熟悉C
软件工程师,熟练掌握使用
软件工程师,了解RS232
软件工程师,熟悉VS
软件工程师,熟悉CAN通讯
软件工程师,熟悉QT
PHP开发工程师,熟悉php语言以及主流php开发框架
PHP开发工程师,熟练掌握mysql数据库
PHP开发工程师,熟悉数据库
PHP开发工程师,熟悉nginx配置
PHP开发工程师,熟悉常用的linux命令
PHP开发工程师,熟悉Javascript
PHP开发工程师,熟悉MySQL数据库结构设计
PHP开发工程师,熟悉SQL语句
PHP开发工程师,熟悉至少一种NoSQL数据库
PHP开发工程师,熟练掌握常用设计模式
PHP开发工程师,熟悉常见的PHP开发框架
PHP开发工程师,了解的
热仿真工程师,熟练掌握
JAVA工程师,熟悉分布式
JAVA工程师,熟悉JAVA
JAVA工程师,熟悉Redis
JAVA工程师,精通Java语言
网络安全工程师,熟练掌握使用CAD
GIS开发工程师,熟悉GIS理论
GIS开发工程师,熟练掌握JAVA
GIS开发工程师,熟悉WebGIS框架
GIS开发工程师,熟悉开源GIS工具
GIS开发工程师,熟悉C
GIS开发工程师,熟悉Linux
GIS开发工程师,熟悉Mysql
嵌入式软件工程师,熟悉C语言
嵌入式软件工程师,熟悉单片机
嵌入式软件工程师,熟悉SPI
嵌入式软件工程师,熟悉显示屏相关MIPI协议等
生信工程师,熟练掌握使用Linux操作系统
生信工程师,熟练掌握运用一门以上生物统计编程语言
生信工程师,熟悉系统设计
生信工程师,熟悉系统架构相关知识
